"","stationid","lat","lon","source"
"15183","ES_0000815",38.15027778,-1.338333333,"gsim"
"15184","ES_0000816",38.01083333,-1.212777778,"gsim"
"15185","ES_0000817",38.04944444,-1.005,"gsim"
"15186","ES_0000818",38.22027778,-1.411111111,"gsim"
"15187","ES_0000819",38.23166667,-2.272777778,"gsim"
"15188","ES_0000820",38.25166667,-1.699722222,"gsim"
"15189","ES_0000821",38.18027778,-1.376666667,"gsim"
"15190","ES_0000822",37.98611111,-1.165,"gsim"
"15191","ES_0000823",38.3225,-1.661666667,"gsim"
"15192","ES_0000824",37.94055556,-1.198611111,"gsim"
"15193","ES_0000825",38.08555556,-0.948888889,"gsim"
"15194","ES_0000826",38.0925,-0.711944444,"gsim"
"15195","ES_0000827",38.28666667,-1.688611111,"gsim"
"15196","ES_0000828",38.07916667,-0.850833333,"gsim"
"15197","ES_0000829",38.01388889,-1.042777778,"gsim"
"15198","ES_0000830",38.07361111,-0.869722222,"gsim"
"15199","ES_0000831",38.22194444,-1.414166667,"gsim"
"15200","ES_0000832",38.07666667,-0.970555556,"gsim"
"15201","ES_0000833",37.98055556,-1.136111111,"gsim"
"15202","ES_0000834",38.53638889,-1.945277778,"gsim"
"15203","ES_0000835",37.99666667,-1.216944444,"gsim"
"15204","ES_0000836",38.51111111,-1.861944444,"gsim"
"15205","ES_0000837",40.58805556,0.420555556,"gsim"
"15206","ES_0000838",40.49388889,0.434166667,"gsim"
"15207","ES_0000839",40.16722222,-0.775555556,"gsim"
"15208","ES_0000840",40.06916667,-0.518888889,"gsim"
"15209","ES_0000841",39.96111111,-0.120833333,"gsim"
"15210","ES_0000842",39.95111111,-0.079722222,"gsim"
"15211","ES_0000843",40.03472222,-0.341944444,"gsim"
"15212","ES_0000844",40.69555556,0.225555556,"gsim"
"15213","ES_0000845",39.80416667,-0.405555556,"gsim"
"15214","ES_0000846",40.14555556,-0.750277778,"gsim"
"15215","ES_0000847",40.41805556,-1.575,"gsim"
"15216","ES_0000848",40.34416667,-1.11,"gsim"
"15217","ES_0000849",40.06527778,-1.283611111,"gsim"
"15218","ES_0000850",39.92916667,-0.335277778,"gsim"
"15219","ES_0000851",39.84138889,-1.145,"gsim"
"15220","ES_0000852",38.89027778,-0.496944444,"gsim"
"15221","ES_0000853",39.70666667,-0.945,"gsim"
"15222","ES_0000854",39.64861111,-1.575277778,"gsim"
"15223","ES_0000855",39.60611111,-0.781666667,"gsim"
"15224","ES_0000856",39.56583333,-0.597777778,"gsim"
"15225","ES_0000857",38.56083333,-0.258055556,"gsim"
"15226","ES_0000858",39.5225,-0.504444444,"gsim"
"15227","ES_0000859",39.47583333,-0.4075,"gsim"
"15228","ES_0000860",40.35833333,-1.120277778,"gsim"
"15229","ES_0000861",40.61555556,-0.974444444,"gsim"
"15230","ES_0000862",38.89277778,-0.494166667,"gsim"
"15231","ES_0000863",40.16472222,-0.7725,"gsim"
"15232","ES_0000864",39.60111111,-0.936388889,"gsim"
"15233","ES_0000865",40.07416667,-2.141666667,"gsim"
"15234","ES_0000866",39.74194444,-2.297222222,"gsim"
"15235","ES_0000867",39.13888889,-1.748055556,"gsim"
"15236","ES_0000868",39.19861111,-1.075277778,"gsim"
"15237","ES_0000869",39.22277778,-1.055833333,"gsim"
"15238","ES_0000870",39.24194444,-1.033611111,"gsim"
"15239","ES_0000871",39.12694444,-0.644166667,"gsim"
"15240","ES_0000872",39.08055556,-0.548888889,"gsim"
"15241","ES_0000873",39.09027778,-0.556666667,"gsim"
"15242","ES_0000874",39.15111111,-0.4475,"gsim"
"15243","ES_0000875",39.17861111,-0.42,"gsim"
"15244","ES_0000876",39.20055556,-0.400833333,"gsim"
"15245","ES_0000877",39.20194444,-0.390277778,"gsim"
"15246","ES_0000878",39.18,-0.273333333,"gsim"
"15247","ES_0000879",39.70027778,-1.611388889,"gsim"
"15248","ES_0000880",39.115,-1.044444444,"gsim"
"15249","ES_0000881",39.36472222,-1.441944444,"gsim"
"15250","ES_0000882",39.34083333,-1.340833333,"gsim"
"15251","ES_0000883",39.13444444,-0.653055556,"gsim"
"15252","ES_0000884",38.89194444,-0.498333333,"gsim"
"15253","ES_0000885",38.95388889,-0.483611111,"gsim"
"15254","ES_0000886",39.07194444,-0.516944444,"gsim"
"15255","ES_0000887",39.47944444,-1.115277778,"gsim"
"15256","ES_0000888",38.97833333,-0.599722222,"gsim"
"15257","ES_0000889",38.97972222,-0.5625,"gsim"
"15258","ES_0000890",38.78444444,-0.405833333,"gsim"
"15259","ES_0000891",38.87194444,-0.281944444,"gsim"
"15260","ES_0000892",39.88472222,-0.513333333,"gsim"
"15261","ES_0000893",38.62361111,-0.077222222,"gsim"
"15262","ES_0000894",38.63111111,-0.075,"gsim"
"15263","ES_0000895",38.55916667,-0.271666667,"gsim"
"15264","ES_0000896",38.44638889,-0.467222222,"gsim"
"15265","ES_0000897",38.71111111,-0.717222222,"gsim"
"15266","ES_0000898",38.57055556,-0.8475,"gsim"
"15267","ES_0000899",38.33472222,-0.723611111,"gsim"
"15268","ES_0000900",39.1875,-1.738888889,"gsim"
"15269","ES_0000901",39.70916667,-1.634444444,"gsim"
"15270","ES_0000902",39.81944444,-2.343611111,"gsim"
"15271","ES_0000903",39.72111111,-2.2125,"gsim"
"15272","ES_0000904",39.18944444,-0.408611111,"gsim"
"15273","ES_0000905",39.94166667,-1.709722222,"gsim"
"15274","ES_0000906",39.85333333,-2.286944444,"gsim"
"15275","ES_0000907",39.67194444,-1.561111111,"gsim"
"15276","ES_0000908",39.34527778,-0.824166667,"gsim"
"15277","ES_0000909",40.04222222,-0.358888889,"gsim"
"15278","ES_0000910",40.36055556,-1.195,"gsim"
"15279","ES_0000911",38.72638889,-2.223055556,"gsim"
"15280","ES_0000912",40.6725,0.240555556,"gsim"
"15281","ES_0000913",40.11694444,-1.256944444,"gsim"
"15282","ES_0000914",40.10916667,-1.2875,"gsim"
"15283","ES_0000915",39.72611111,-1.095277778,"gsim"
"15284","ES_0000916",39.5625,-2.113888889,"gsim"
"15285","ES_0000917",39.73916667,-2.205277778,"gsim"
"15286","ES_0000918",39.26333333,-1.093611111,"gsim"
"15287","ES_0000919",38.78861111,-0.404444444,"gsim"
"15288","ES_0000920",39.73916667,-2.196388889,"gsim"
"15289","ES_0000921",40,-0.230277778,"gsim"
"15290","ES_0000922",39.71972222,-0.954444444,"gsim"
"15291","ES_0000923",40.22305556,-1.847222222,"gsim"
"15292","ES_0000924",38.50138889,-0.555833333,"gsim"
"15293","ES_0000925",39.46472222,-2.084722222,"gsim"
"15294","ES_0000926",39.53166667,-1.504444444,"gsim"
"15295","ES_0000927",39.215,-2.018611111,"gsim"
"15296","ES_0000928",40.11694444,-0.604444444,"gsim"
"15297","ES_0000929",40.12083333,-0.763888889,"gsim"
"15298","ES_0000930",39.99944444,-0.225277778,"gsim"
"15299","ES_0000931",38.89722222,-2.252222222,"gsim"
"15300","ES_0000932",38.90333333,-2.117777778,"gsim"
"15301","ES_0000933",39.73972222,-1.633611111,"gsim"
"15302","ES_0000934",39.72166667,-1.703055556,"gsim"
"15303","ES_0000935",39.75194444,-1.570277778,"gsim"
"15304","ES_0000936",39.19805556,-1.424166667,"gsim"
"15305","ES_0000937",40.08833333,-0.538333333,"gsim"
"15306","ES_0000938",39.66416667,-0.904444444,"gsim"
"15307","ES_0000939",39.89527778,-0.544166667,"gsim"
"15308","ES_0000940",40.39527778,-1.289444444,"gsim"
"15309","ES_0000941",38.66138889,-0.0975,"gsim"
"15310","ES_0000942",40.05472222,-0.530555556,"gsim"
"15311","ES_0000943",39.77111111,-0.355555556,"gsim"
"15312","ES_0000944",38.60833333,-0.267222222,"gsim"
"15313","ES_0000945",42.68888889,-2.954166667,"gsim"
"15314","ES_0000946",42.18111111,-1.693333333,"gsim"
"15315","ES_0000947",42.375,-1.947777778,"gsim"
"15316","ES_0000948",42.31583333,-1.8,"gsim"
"15317","ES_0000949",42.34472222,-1.649722222,"gsim"
"15318","ES_0000950",42.62888889,-2.448055556,"gsim"
"15319","ES_0000951",41.29861111,-1.965833333,"gsim"
"15320","ES_0000952",41.19861111,-1.791666667,"gsim"
"15321","ES_0000953",41.37916667,-1.598888889,"gsim"
"15322","ES_0000954",41.1075,-1.418055556,"gsim"
"15323","ES_0000955",41.65972222,-0.879722222,"gsim"
"15324","ES_0000956",42.17583333,-0.751388889,"gsim"
"15325","ES_0000957",42.20666667,0.346944444,"gsim"
"15326","ES_0000958",41.17555556,-0.451944444,"gsim"
"15327","ES_0000959",41.05638889,-0.130277778,"gsim"
"15328","ES_0000960",42.14416667,0.24,"gsim"
"15329","ES_0000961",41.52555556,0.347777778,"gsim"
"15330","ES_0000962",42.57972222,-0.553055556,"gsim"
"15331","ES_0000963",42.73833333,0.737222222,"gsim"
"15332","ES_0000964",42.44777778,1.91,"gsim"
"15333","ES_0000965",42.42472222,1.934444444,"gsim"
"15334","ES_0000966",42.36166667,1.454166667,"gsim"
"15335","ES_0000967",42.35361111,1.460833333,"gsim"
"15336","ES_0000968",41.62361111,0.643888889,"gsim"
"15337","ES_0000969",41.45277778,0.4175,"gsim"
"15338","ES_0000970",42.96388889,-4.057222222,"gsim"
"15339","ES_0000971",40.81444444,0.521944444,"gsim"
"15340","ES_0000972",41.24805556,0.357222222,"gsim"
"15341","ES_0000973",41.36083333,0.289722222,"gsim"
"15342","ES_0000974",40.74083333,-0.367222222,"gsim"
"15343","ES_0000975",40.78,-0.154444444,"gsim"
"15344","ES_0000976",41.91027778,-0.126666667,"gsim"
"15345","ES_0000977",41.91388889,-0.124166667,"gsim"
"15346","ES_0000978",42.16277778,-2.905277778,"gsim"
"15347","ES_0000979",42.12694444,-2.651944444,"gsim"
"15348","ES_0000980",42.31888889,-2.524444444,"gsim"
"15349","ES_0000981",42.34277778,-3.226388889,"gsim"
"15350","ES_0000982",42.49944444,-2.683055556,"gsim"
"15351","ES_0000983",42.17222222,-2.670277778,"gsim"
"15352","ES_0000984",42.43722222,0.079444444,"gsim"
"15353","ES_0000985",40.93138889,-1.258611111,"gsim"
"15354","ES_0000986",40.92527778,-1.299444444,"gsim"
"15355","ES_0000987",42.02055556,-2.221666667,"gsim"
"15356","ES_0000988",42.10583333,-2.330833333,"gsim"
"15357","ES_0000989",42.22138889,0.045,"gsim"
"15358","ES_0000990",42.195,0.396666667,"gsim"
"15359","ES_0000991",42.25722222,-2.776666667,"gsim"
"15360","ES_0000992",41.90555556,-1.941111111,"gsim"
"15361","ES_0000993",42.53722222,-2.974722222,"gsim"
"15362","ES_0000994",42.47916667,0.151388889,"gsim"
"15363","ES_0000995",40.82555556,0.186666667,"gsim"
"15364","ES_0000996",41.25277778,-1.583333333,"gsim"
"15365","ES_0000997",41.19194444,-1.875277778,"gsim"
"15366","ES_0000998",41.38805556,-1.982777778,"gsim"
"15367","ES_0000999",41.19777778,-2.337222222,"gsim"
"15368","ES_0001000",42.27166667,-0.749722222,"gsim"
"15369","ES_0001001",41.88694444,-1.304444444,"gsim"
"15370","ES_0001002",42.57777778,-0.753055556,"gsim"
"15371","ES_0001003",42.65666667,-0.784722222,"gsim"
"15372","ES_0001004",42.64611111,-1.010833333,"gsim"
"15373","ES_0001005",42.71527778,-1.159166667,"gsim"
"15374","ES_0001006",42.62472222,-1.293611111,"gsim"
"15375","ES_0001007",42.94722222,-1.254444444,"gsim"
"15376","ES_0001008",42.89166667,-1.605277778,"gsim"
"15377","ES_0001009",42.83361111,-1.788888889,"gsim"
"15378","ES_0001010",42.79194444,-1.788611111,"gsim"
"15379","ES_0001011",42.69444444,-2.047777778,"gsim"
"15380","ES_0001012",42.67222222,-2.034722222,"gsim"
"15381","ES_0001013",42.55305556,-1.254166667,"gsim"
"15382","ES_0001014",42.67861111,-2.895555556,"gsim"
"15383","ES_0001015",42.68194444,-2.882777778,"gsim"
"15384","ES_0001016",42.98555556,-1.1625,"gsim"
"15385","ES_0001017",42.86444444,-0.923055556,"gsim"
"15386","ES_0001018",42.59666667,-1.641944444,"gsim"
"15387","ES_0001019",42.77166667,-1.405277778,"gsim"
"15388","ES_0001020",42.86361111,-0.819166667,"gsim"
"15389","ES_0001021",42.09055556,1.293888889,"gsim"
"15390","ES_0001022",42.695,-1.946111111,"gsim"
"15391","ES_0001023",42.76638889,-1.953333333,"gsim"
"15392","ES_0001024",42.60111111,-1.649166667,"gsim"
"15393","ES_0001025",41.73416667,-1.174444444,"gsim"
"15394","ES_0001026",40.62722222,-0.598611111,"gsim"
"15395","ES_0001027",41.67055556,-0.840555556,"gsim"
"15396","ES_0001028",42.08861111,-0.108333333,"gsim"
"15397","ES_0001029",42.80361111,-3.400277778,"gsim"
"15398","ES_0001030",42.73638889,-3.4125,"gsim"
"15399","ES_0001031",41.75944444,-0.180277778,"gsim"
"15400","ES_0001032",42.03027778,0.133055556,"gsim"
"15401","ES_0001033",41.79416667,0.808333333,"gsim"
"15402","ES_0001034",41.87805556,0.579722222,"gsim"
"15403","ES_0001035",42.2425,1.353333333,"gsim"
"15404","ES_0001036",41.21166667,0.014166667,"gsim"
"15405","ES_0001037",40.86305556,-0.421388889,"gsim"
"15406","ES_0001038",42.61694444,-1.209722222,"gsim"
"15407","ES_0001039",42.285,1.039444444,"gsim"
"15408","ES_0001040",41.88638889,0.878611111,"gsim"
"15409","ES_0001041",41.91277778,0.96,"gsim"
"15410","ES_0001042",41.42722222,-1.075555556,"gsim"
"15411","ES_0001043",40.77888889,-0.312777778,"gsim"
"15412","ES_0001044",42.92694444,-2.614444444,"gsim"
"15413","ES_0001045",42.95166667,-2.655,"gsim"
"15414","ES_0001046",40.82527778,0.133055556,"gsim"
"15415","ES_0001047",40.80194444,0.131111111,"gsim"
"15416","ES_0001048",42.23055556,1.344444444,"gsim"
"15417","ES_0001049",41.32944444,-0.373888889,"gsim"
"15418","ES_0001050",40.80361111,0.119166667,"gsim"
"15419","ES_0001051",41.92638889,1.195277778,"gsim"
"15420","ES_0001052",42.15138889,0.695833333,"gsim"
"15421","ES_0001053",42.5525,0.836111111,"gsim"
"15422","ES_0001054",42.54527778,0.839166667,"gsim"
"15423","ES_0001055",40.99166667,-0.691388889,"gsim"
"15424","ES_0001056",42.31472222,0.746666667,"gsim"
"15425","ES_0001057",42.41694444,-2.204166667,"gsim"
"15426","ES_0001058",41.22833333,0.550833333,"gsim"
"15427","ES_0001059",41.03694444,-0.900277778,"gsim"
"15428","ES_0001060",42.40527778,-0.650277778,"gsim"
"15429","ES_0001061",41.29805556,-1.083055556,"gsim"
"15430","ES_0001062",41.2675,-1.7975,"gsim"
"15431","ES_0001063",41.32416667,-1.799444444,"gsim"
"15432","ES_0001064",40.95583333,-0.700555556,"gsim"
"15433","ES_0001065",42.12361111,0.308888889,"gsim"
"15434","ES_0001066",41.20833333,-1.777222222,"gsim"
"15435","ES_0001067",42.49722222,0.716111111,"gsim"
"15436","ES_0001068",42.45277778,0.756388889,"gsim"
"15437","ES_0001069",41.10083333,0.777222222,"gsim"
"15438","ES_0001070",41.97638889,0.6125,"gsim"
"15439","ES_0001071",42.02888889,0.655277778,"gsim"
"15440","ES_0001072",42.55416667,1.328611111,"gsim"
"15441","ES_0001073",42.45888889,0.663333333,"gsim"
"15442","ES_0001074",42.40111111,0.7425,"gsim"
"15443","ES_0001075",41.13222222,-0.8375,"gsim"
"15444","ES_0001076",42.07555556,-2.01,"gsim"
"15445","ES_0001077",41.97611111,-1.972222222,"gsim"
"15446","ES_0001078",41.15166667,-0.833055556,"gsim"
"15447","ES_0001079",42.10138889,-2.620833333,"gsim"
"15448","ES_0001080",42.70222222,0.875833333,"gsim"
"15449","ES_0001081",42.63638889,1.2525,"gsim"
"15450","ES_0001082",42.58,0.4725,"gsim"
"15451","ES_0001083",42.25416667,0.980277778,"gsim"
"15452","ES_0001084",41.30916667,-2.115,"gsim"
"15453","ES_0001085",42.16611111,1.301944444,"gsim"
"15454","ES_0001086",42.48583333,-2.529166667,"gsim"
"15455","ES_0001087",42.74833333,-1.924722222,"gsim"
"15456","ES_0001088",42.75055556,-1.935,"gsim"
"15457","ES_0001089",42.97138889,-1.513611111,"gsim"
"15458","ES_0001090",40.93861111,0.275,"gsim"
"15459","ES_0001091",40.73916667,0.024166667,"gsim"
"15460","ES_0001092",42.26166667,-1.190555556,"gsim"
"15461","ES_0001093",42.32805556,-3.009166667,"gsim"
"15462","ES_0001094",42.26361111,-3.032222222,"gsim"
"15463","ES_0001095",42.3875,-3.211944444,"gsim"
"15464","ES_0001096",42.84333333,-1.588055556,"gsim"
"15465","ES_0001097",42.75833333,-0.236388889,"gsim"
"15466","ES_0001098",42.79277778,-3.341944444,"gsim"
"15467","ES_0001099",42.02166667,-1.555277778,"gsim"
"15468","ES_0001100",41.18694444,0.570833333,"gsim"
"15469","ES_0001101",42.75194444,-0.513888889,"gsim"
"15470","ES_0001102",42.69,-2.926666667,"gsim"
"15471","ES_0001103",42.80916667,-3.356111111,"gsim"
"15472","ES_0001104",41.19416667,-2.331388889,"gsim"
"15473","ES_0001105",41.18361111,-0.831111111,"gsim"
"15474","ES_0001106",41.90805556,0.890555556,"gsim"
"15475","ES_0001107",42.61083333,-0.9975,"gsim"
"15476","ES_0001108",42.61472222,0.348333333,"gsim"
"15477","ES_0001109",42.54388889,0.196388889,"gsim"
"15478","ES_0001110",42.10166667,0.24,"gsim"
"15479","ES_0001111",41.88166667,-1.780277778,"gsim"
"15480","ES_0001112",42.06138889,-1.6125,"gsim"
"15481","ES_0001113",41.19638889,0.172777778,"gsim"
"15482","ES_0001114",41.1075,0.210833333,"gsim"
"15483","ES_0001115",43.00277778,-4.161944444,"gsim"
"15484","ES_0001116",42.2475,0.965277778,"gsim"
"15485","ES_0001117",41.80416667,0.825277778,"gsim"
"15486","ES_0001118",41.68111111,0.721111111,"gsim"
"15487","ES_0001119",41.33555556,-1.788888889,"gsim"
"15488","ES_0001120",42.08111111,-1.810555556,"gsim"
"15489","ES_0001121",42.28138889,-1.269722222,"gsim"
"15490","ES_0001122",42.1175,-0.945,"gsim"
"15491","ES_0001123",42.78472222,-3.043333333,"gsim"
"15492","ES_0001124",42.67166667,-2.978055556,"gsim"
"15493","ES_0001125",42.14472222,-0.345277778,"gsim"
"15494","ES_0001126",41.98333333,-0.422222222,"gsim"
"15495","ES_0001127",42.12555556,-0.265555556,"gsim"
"15496","ES_0001128",41.62138889,0.196388889,"gsim"
"15497","ES_0001129",42.47277778,-0.035833333,"gsim"
"15498","ES_0001130",42.50027778,-0.116666667,"gsim"
"15499","ES_0001131",42.63138889,-0.106388889,"gsim"
"15500","ES_0001132",42.33138889,-2.406388889,"gsim"
"15501","ES_0001133",42.55527778,1.328055556,"gsim"
"15502","ES_0001134",42.69888889,0.875,"gsim"
"15503","ES_0001135",40.87694444,-0.413333333,"gsim"
"15504","ES_0001136",42.98722222,-4.134722222,"gsim"
"15505","ES_0001137",42.98944444,-4.146388889,"gsim"
"15506","ES_0001138",42.86305556,-2.568611111,"gsim"
"15507","ES_0001139",41.82416667,-0.783888889,"gsim"
"15508","ES_0001140",41.2425,0.433888889,"gsim"
"15509","ES_0001141",41.21694444,-1.211666667,"gsim"
"15510","ES_0001142",41.63805556,-0.896666667,"gsim"
"15511","ES_0001143",42.97138889,-2.730555556,"gsim"
"15512","ES_0001144",42.96555556,-2.741388889,"gsim"
"15513","ES_0001145",42.94916667,-2.743333333,"gsim"
"15514","ES_0001146",41.57944444,0.291111111,"gsim"
"15515","ES_0001147",42.8225,-0.710277778,"gsim"
"15516","ES_0001148",42.4675,1.201388889,"gsim"
"15517","ES_0001149",41.57972222,-1.777777778,"gsim"
"15518","ES_0001150",42.57583333,1.090833333,"gsim"
"15519","ES_0001151",41.57111111,-1.756111111,"gsim"
"15520","ES_0001152",42.68111111,-0.314722222,"gsim"
"15521","ES_0001153",42.00833333,-1.95,"gsim"
"15522","ES_0001154",42.55222222,1.156388889,"gsim"
"15523","ES_0001155",42.215,-2.232222222,"gsim"
"15524","ES_0001156",42.93138889,-3.478888889,"gsim"
"15525","ES_0001157",42.15444444,-0.622222222,"gsim"
"15526","ES_0001158",42.37361111,1.815277778,"gsim"
"15527","ES_0001159",42.28888889,0.191944444,"gsim"
"15528","ES_0001160",42.42583333,0.388888889,"gsim"
"15529","ES_0001161",42.91472222,-1.053888889,"gsim"
"15530","ES_0001162",41.91416667,-1.278888889,"gsim"
"15531","ES_0001163",41.6425,-1.639166667,"gsim"
"15532","ES_0001164",41.39916667,-0.475,"gsim"
"15533","ES_0001165",42.75194444,-1.376944444,"gsim"
"15534","ES_0001166",42.51888889,1.234166667,"gsim"
"15535","ES_0001167",41.35611111,-1.631944444,"gsim"
"15536","ES_0001168",42.46916667,0.992222222,"gsim"
"15537","ES_0001169",42.86027778,-0.926111111,"gsim"
"15538","ES_0001170",42.67722222,-0.714444444,"gsim"
"15539","ES_0001171",42.79861111,-1.665555556,"gsim"
"15540","ES_0001172",42.72083333,-0.523888889,"gsim"
"15541","ES_0001173",42.08944444,-1.233888889,"gsim"
"15542","ES_0001174",42.48805556,0.992777778,"gsim"
"15543","ES_0001175",42.78444444,-1.366111111,"gsim"
"15544","ES_0001176",41.49555556,-1.46,"gsim"
"15545","ES_0001177",42.77555556,-3.766388889,"gsim"
"15546","ES_0001178",42.47222222,-2.444444444,"gsim"
"15547","ES_0001179",42.58,-2.875833333,"gsim"
"15548","ES_0001180",42.5925,-0.881666667,"gsim"
"15549","ES_0001181",42.94777778,-3.571944444,"gsim"
"15550","ES_0001182",41.54222222,-1.921111111,"gsim"
"15551","ES_0001183",41.55277778,-1.993055556,"gsim"
"15552","ES_0001184",42.11861111,-1.149722222,"gsim"
"15553","ES_0001185",41.92583333,-1.412222222,"gsim"
"15554","ES_0001186",42.06777778,0.214444444,"gsim"
"15555","ES_0001187",40.84111111,0.198611111,"gsim"
"15556","ES_0001188",42.41027778,-0.786666667,"gsim"
"15557","ES_0001189",41.98166667,0.377222222,"gsim"
"15558","ES_0001190",40.67194444,-0.190277778,"gsim"
"15559","ES_0001191",42.37305556,-1.041944444,"gsim"
"15560","ES_0001192",42.3875,-0.936388889,"gsim"
"15561","ES_0001193",41.29972222,-1.955555556,"gsim"
"15562","ES_0001194",42.77055556,-0.332777778,"gsim"
"15563","ES_0001195",42.77611111,-0.326666667,"gsim"
"15564","ES_0001196",41.68305556,-0.898333333,"gsim"
"15565","ES_0001197",42.82333333,-1.61,"gsim"
"15566","ET_0000001",8.7,38.6,"gsim"
"15567","ET_0000002",8.3833,38.7833,"gsim"
"15568","ET_0000003",8.85,39.85,"gsim"
"15569","ET_0000004",9.39,40.13,"gsim"
"15570","ET_0000005",11.1333,40.7833,"gsim"
"15571","ET_0000006",11.6833,40.95,"gsim"
"15572","FI_0000001",61.39,28.7,"gsim"
"15573","FI_0000002",61.4,28.66,"gsim"
"15574","FI_0000003",62.7,29.04,"gsim"
"15575","FI_0000004",62.72,28.93,"gsim"
"15576","FI_0000005",62.82,29.19,"gsim"
"15577","FI_0000006",63.75,26.39,"gsim"
"15578","FI_0000007",60.55,27.56,"gsim"
"15579","FI_0000008",60.84,26.751,"gsim"
"15580","FI_0000009",62.54,26.03,"gsim"
"15581","FI_0000010",62.19,25.41,"gsim"
"15582","FI_0000011",60.45,24.37,"gsim"
"15583","FI_0000012",60.44,24.38,"gsim"
"15584","FI_0000013",60.45,24.39,"gsim"
